run_id,name,url,seed,epochs,stride,dropout,padding,activation,batch_size,kernel_size,channel_mult,max_channels,base_channels,learning_rate,n_conv_layers,apply_dropout_at,_step,train_accuracy,train_loss,test_accuracy,_runtime,epoch,test_loss,_timestamp,runtime_min
8vtgsd4n,grateful-sweep-73,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/8vtgsd4n,42,30,2,0.2,1,ReLU,128,3,2,128,64,0.0005,2,2,29,59.316,1.1543814602410396,58.46,229.1106495,30,1.1786291033406802,1757373379.4108312,3.8185108249999997
s0pc6lqh,clean-sweep-74,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/s0pc6lqh,42,30,2,0.2,1,ReLU,128,3,2,128,64,0.0005,3,2,29,74.504,0.7260218479139421,68.91,222.0932433,30,0.8927754374999034,1757373541.805511,3.7015540550000003
p9oxrqds,youthful-sweep-75,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/p9oxrqds,42,30,2,0.2,1,ReLU,128,3,2,128,64,0.0005,5,2,29,91.05,0.2506114971035582,73.37,229.607864,30,0.969788203511057,1757373574.5046222,3.8267977333333336
sseajkfm,spring-sweep-76,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/sseajkfm,42,30,2,0.2,1,ReLU,128,3,2,128,64,0.001,2,2,29,64.566,1.0074310785974079,62.48,215.7911498,30,1.0647227107724058,1757373600.8516707,3.5965191633333333
4fn3m3so,fast-sweep-77,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/4fn3m3so,42,30,2,0.2,1,ReLU,128,3,2,128,64,0.001,3,2,29,84.728,0.4325808578592432,69.95,219.7984231,30,0.9506586005416098,1757373608.1520348,3.6633070516666666
7rtn4hr6,frosty-sweep-78,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/7rtn4hr6,42,30,2,0.2,1,ReLU,128,3,2,128,64,0.001,5,2,29,90.682,0.2617820245035164,72.61,230.5752022,30,1.0188882011401503,1757373692.327878,3.842920036666667
b8dts2ey,still-sweep-79,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/b8dts2ey,42,30,2,0.3,1,ReLU,128,3,2,128,64,0.0005,2,2,29,59.316,1.1543814602410396,58.46,353.6497628,30,1.1786291033406802,1757373839.4258938,5.894162713333333
s6w9yrmx,balmy-sweep-80,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/s6w9yrmx,42,30,2,0.3,1,ReLU,128,3,2,128,64,0.0005,3,2,29,73.846,0.7399300531962948,68.81,193.3769902,30,0.8905541655383532,1757373746.2798874,3.2229498366666665
wg4m53zr,dutiful-sweep-81,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/wg4m53zr,42,30,2,0.3,1,ReLU,128,3,2,128,64,0.0005,5,2,29,86.858,0.37123562528959014,74.66,231.9305807,30,0.8130162712893908,1757373814.8599727,3.8655096783333334
8ecb5y15,swept-sweep-82,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/8ecb5y15,42,30,2,0.3,1,ReLU,128,3,2,128,64,0.001,2,2,29,64.566,1.0074310785974079,62.48,217.9793212,30,1.0647227107724058,1757373826.345027,3.6329886866666663
8ty806td,ethereal-sweep-83,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/8ty806td,42,30,2,0.3,1,ReLU,128,3,2,128,64,0.001,3,2,29,82.478,0.48600386932987694,70.41,222.8683985,30,0.9089787972124317,1757373839.8053079,3.7144733083333334
brgudy1y,smart-sweep-84,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/brgudy1y,42,30,2,0.3,1,ReLU,128,3,2,128,64,0.001,5,2,29,86.83,0.3734797362400138,72.71,227.6253221,30,0.8988796634764611,1757373927.837895,3.7937553683333336
